Day/hour,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
219,82.68426667,94.5194,83.41493333,94.31836667,98.0891,94.82366667,84.01773333,74.50773333,84.65706667,57.68403333,91.74453333,65.78433333,69.52293333,84.93106667,41.80773333,56.57853333,69.80433333,59.17143333,48.54453333,41.65653333,38.06893333,39.20373333,41.16933333,42.36213333
220,42.22773333,41.90853333,52.54293333,31.78733333,23.51293333,78.0628,72.41733333,82.59293333,51.19893333,57.66393333,79.03093333,100,100,99.544,73.94493333,94.1771,95.33983333,96.43193333,92.45693333,84.9676,84.29173333,83.14093333,79.79813333,74.76903333
221,72.49773333,74.90973333,88.60266667,87.47013333,99.66133333,99.97333333,100,99.63333333,100,98.93126667,94.36183333,97.6001,99.40266667,99.85133333,78.556,61.66383333,55.61373333,51.04773333,44.68053333,35.74353333,30.45853333,33.56913333,48.89733333,59.51313333
222,65.42253333,80.9124,61.28193333,68.17623333,99.35333333,99.796,100,99.83933333,99.578,99.2627,99.374,99.88,100,99.58466667,79.85293333,99.34333333,98.6759,93.92716667,76.912,53.73573333,52.81173333,77.16773333,95.20943333,99.392
223,98.2847,67.79433333,99.35133333,100,99.34733333,81.53346667,92.23773333,86.62986667,95.2692,97.86633333,73.22133333,79.30493333,99.608,97.80113333,55.79463333,72.01533333,51.87093333,48.07413333,53.03013333,52.08933333,37.75183333,53.45013333,42.56373333,44.22693333
224,45.30213333,15.67833333,6.738,44.64693333,55.57353333,38.06893333,0.1072,48.17493333,0.404,0.4912,7.592,18.65393333,38.32563333,57.64383333,91.68973333,94.99753333,89.99093333,87.61626667,91.36093333,72.87963333,76.912,92.9136,93.91086667,93.5712
225,93.49813333,93.26066667,81.42386667,73.32183333,86.90386667,90.64853333,93.71733333,91.74453333,90.48413333,88.146,83.25053333,77.36866667,73.82433333,69.14103333,35.59253333,31.60613333,25.68693333,21.87893333,22.81633333,26.33623333,31.44003333,30.27733333,33.70503333,38.76693333
226,56.11623333,66.64863333,78.2272,85.91746667,94.1282,95.67126667,94.49766667,82.59293333,67.07073333,58.14633333,46.59573333,37.96323333,34.49023333,30.76053333,32.76883333,8.209233333,10.67253333,16.93393333,35.13953333,54.29013333,54.13893333,66.78933333,56.15643333,33.97683333
227,22.38633333,19.01513333,41.90853333,39.15333333,36.43813333,34.77713333,38.52193333,33.16143333,27.25733333,22.50673333,18.85173333,14.03973333,11.75583333,9.734133333,8.988933333,5.744,7.34,5.678666667,3.956666667,5.216666667,6.896666667,8.678433333,9.582333333,15.40313333
228,13.99833333,38.71823333,58.64883333,84.9676,99.82266667,100,100,99.676,99.87133333,97.06763333,86.20973333,71.99523333,50.96373333,47.99013333,37.64613333,17.68213333,16.50393333,10.94163333,8.430033333,8.643933333,8.740533333,11.45223333,10.81743333,14.57103333
229,22.36053333,40.27893333,92.73093333,99.84066667,99.36866667,97.72506667,96.0353,93.98693333,88.18253333,46.10853333,31.30413333,25.49063333,18.44753333,16.86513333,12.39063333,4.558666667,1.744,0.576,0.6912,2.170666667,7.330666667,12.15603333,15.05053333,19.08393333
230,31.10783333,60.83973333,81.844,88.54786667,87.30573333,71.11083333,75.45243333,75.83426667,67.35213333,49.75413333,73.44243333,54.15573333,49.06533333,54.89493333,33.13123333,19.56553333,21.44033333,15.60953333,14.19843333,8.947533333,7.321333333,7.330666667,7.932666667,9.471933333
231,14.95743333,40.32933333,95.7582,99.46133333,98.71936667,98.93126667,97.29583333,99.422,100,100,100,99.472,99.43733333,88.9132,39.10293333,27.55933333,25.61143333,27.92173333,17.98313333,9.678933333,6.486,5.538666667,3.756,5.828
232,5.795333333,10.89333333,14.50893333,4.134,1.552,0.917333333,4.768666667,33.05573333,97.43166667,97.24693333,100,100,100,100,100,100,98.64873333,88.7488,61.80453333,37.22333333,21.41453333,13.81203333,11.47293333,8.285133333
233,9.492633333,16.19433333,38.35583333,54.77733333,30.23203333,24.90173333,34.11273333,31.37963333,21.74993333,20.76093333,17.45853333,14.04663333,15.14513333,14.81943333,7.69,14.73663333,12.79773333,16.37493333,19.65153333,24.75073333,38.75013333,51.63573333,61.88493333,77.44173333
234,88.82186667,82.46506667,85.8444,94.06843333,98.3499,97.4208,99.56466667,99.538,98.79,99.71,99.76,99.49733333,73.80423333,63.61353333,66.16623333,51.48453333,46.00773333,50.29173333,43.58853333,51.70293333,47.65413333,49.53573333,62.84973333,74.82933333
235,88.27386667,93.49813333,83.8716,97.49143333,100,100,99.98733333,100,100,100,100,100,99.76933333,96.41563333,81.14986667,77.55133333,80.16346667,82.02666667,88.56613333,84.3648,75.9256,81.7344,84.67533333,99.544
236,99.51,90.37453333,90.73986667,95.2203,86.92213333,92.76746667,97.91523333,99.794,100,97.8935,87.78066667,89.242,80.82106667,100,77.44173333,31.66653333,56.65893333,99.568,78.81173333,70.48773333,44.36133333,36.72503333,45.60453333,42.44613333
237,42.74853333,39.55653333,48.02373333,56.55843333,35.71333333,56.81973333,95.62236667,60.37743333,42.05973333,49.13253333,7.666666667,7.638666667,8.229933333,5.982,2.706666667,3.106666667,0.0616,0,0.0336,1.256,1.528,1.341333333,0.5672,11.03823333
238,12.68043333,27.93683333,17.07153333,18.61093333,22.38633333,5.748666667,7.008666667,24.64503333,61.72413333,21.34573333,2.122666667,4.110666667,68.71893333,63.67383333,23.84473333,9.534033333,15.49773333,19.27313333,33.75033333,46.34373333,43.63893333,55.09653333,56.88003333,69.32193333
239,42.89973333,58.44783333,57.94533333,48.07413333,34.98853333,32.39133333,25.67183333,20.97593333,38.93493333,69.00033333,52.64373333,22.86793333,47.99013333,51.88773333,29.15993333,25.76243333,27.57443333,24.61483333,17.63053333,11.07963333,3.546,6.845333333,20.81253333,20.06433333
240,12.14913333,17.56173333,31.42493333,58.54833333,73.40223333,97.57293333,99.438,100,96.75793333,89.58906667,75.51273333,25.71713333,7.578,6.229333333,9.720333333,9.844533333,17.85413333,20.19333333,23.59033333,38.95173333,31.16823333,49.19973333,68.43753333,46.05813333
241,48.91413333,54.23973333,91.1052,87.06826667,99.38666667,93.49813333,87.74413333,86.37413333,80.94893333,64.47783333,20.14173333,7.088,0.946666667,0.4048,0.5792,1.338666667,5.389333333,12.24573333,32.60273333,25.11313333,38.71823333,48.19173333,44.99973333,42.19413333
242,47.21733333,21.49193333,2.709333333,29.80923333,6.551333333,6.924666667,9.147633333,18.61093333,20.52873333,19.46233333,12.53553333,8.030666667,17.53593333,15.86753333,10.01703333,7.279333333,9.258033333,7.321333333,2.933333333,3.050666667,5.440666667,4.124666667,7.186,6.252666667
243,2.248,11.30733333,10.47933333,10.25163333,13.54983333,12.44583333,9.416733333,7.27,6.5,5.795333333,6.518666667,5.776666667,5.888666667,8.312733333,5.828,1.005333333,0.5576,0.56,0.4216,0.858666667,2.253333333,2.925333333,1.898666667,2.216
244,1.386666667,5.174666667,15.73853333,11.51433333,11.03823333,18.78293333,32.13463333,27.28753333,11.63853333,7.582666667,2.285333333,2.397333333,1.530666667,1.634666667,1.088,0.3632,0.938666667,0.6992,0.012,0.3664,0.7064,0.3584,2.338666667,6.948
245,7.951333333,20.64053333,45.62133333,54.99573333,52.54293333,46.91493333,33.53893333,23.04853333,16.69313333,14.82633333,14.17083333,10.31373333,9.278733333,9.140733333,9.161433333,4.927333333,8.526633333,12.72183333,10.21713333,15.50633333,31.13803333,40.17813333,50.61093333,60.79953333
246,62.06583333,60.85983333,69.40233333,60.81963333,58.30713333,60.45783333,60.55833333,51.43413333,56.21673333,48.12453333,35.87943333,23.16893333,25.20373333,28.60123333,35.81903333,35.07913333,27.34793333,34.35433333,56.73933333,56.19663333,56.41773333,71.67363333,77.03986667,82.79386667
247,81.31426667,68.57823333,86.42893333,100,99.55733333,99.2301,99.358,99.698,99.76533333,99.596,98.24666667,98.24666667,95.73646667,94.1934,84.51093333,85.53386667,74.76903333,70.40733333,73.74393333,89.15066667,94.4379,95.40503333,97.52403333,99.99
248,100,100,100,100,100,100,100,100,100,100,100,100,100,99.91133333,99.62066667,99.876,99.372,94.6172,82.09973333,70.42743333,76.51013333,78.59253333,78.09933333,95.50826667
249,99.592,99.66533333,100,100,100,100,100,100,100,100,99.95133333,99.678,99.44933333,98.3825,89.38813333,96.72533333,96.1331,90.1188,73.64343333,54.76053333,37.58573333,37.23843333,44.49573333,63.09093333
250,85.60693333,94.83453333,89.15066667,94.34553333,95.30723333,96.6873,99.68066667,99.62333333,100,100,100,99.888,99.78666667,98.09453333,99.53333333,97.83916667,99.26813333,87.96333333,77.38693333,64.11603333,76.29093333,67.89483333,79.08573333,66.42753333
251,44.93253333,49.85493333,80.01733333,91.25133333,96.13853333,94.72043333,96.79053333,96.7688,79.25013333,90.9408,86.30106667,70.56813333,90.24666667,80.16346667,58.28703333,26.24563333,39.15333333,55.75443333,51.41733333,45.80613333,44.61333333,43.53813333,48.86373333,45.45333333
252,40.66533333,46.83093333,59.03073333,76.54666667,90.92253333,92.71266667,98.09996667,97.8935,95.99726667,94.48136667,94.06843333,94.5846,89.88133333,86.6116,61.18143333,14.38473333,15.39453333,14.36403333,12.71493333,6.616666667,3.101333333,1.253333333,1.408,0.7424
253,2.573333333,8.892333333,3.588,100,100,100,100,100,100,100,100,100,100,96.77423333,87.99986667,64.73913333,46.46133333,25.55103333,12.63903333,6.047333333,1.984,0.4768,0.4328,0.6704
254,1.504,6.775333333,14.02593333,20.33953333,31.03233333,55.26453333,82.7208,97.29583333,97.45883333,99.39266667,99.966,99.84533333,100,100,97.71963333,84.54746667,84.29173333,88.968,91.17826667,91.01386667,91.25133333,88.67573333,91.17826667,94.41073333
255,95.5626,99.75,100,100,100,100,100,100,100,100,99.998,99.66533333,99.82866667,100,95.7582,86.3376,81.8988,78.31853333,72.83943333,72.33693333,73.22133333,82.37373333,94.80193333,96.39933333
256,98.14886667,99.928,99.826,99.86733333,99.49533333,90.886,98.15973333,100,99.84666667,97.89893333,95.07903333,50.76213333,21.24253333,5.482666667,6.924666667,20.14173333,82.59293333,88.65746667,85.55213333,81.80746667,82.42853333,58.28703333,47.73813333,49.01493333
257,46.71333333,35.32073333,24.16183333,28.72203333,21.57793333,13.32213333,13.96383333,12.52863333,10.09293333,8.919933333,12.08013333,11.12103333,11.87313333,12.34233333,9.244233333,4.82,4.068666667,5.538666667,8.899233333,11.92833333,17.68213333,21.50913333,22.21433333,20.32233333
258,28.55593333,65.44263333,73.44243333,91.61666667,89.86306667,84.10906667,68.33703333,50.40933333,43.55493333,38.80053333,35.47173333,32.51213333,40.16133333,60.19653333,61.34223333,70.95003333,72.19623333,77.88013333,69.66363333,61.66383333,57.40263333,58.56843333,44.05893333,9.706533333
259,33.91643333,28.70693333,17.25213333,73.58313333,48.54453333,37.96323333,72.61833333,100,99.75333333,88.76706667,70.80933333,79.4328,50.57733333,32.82923333,66.54813333,42.29493333,40.24533333,23.22053333,19.35053333,17.47573333,16.11693333,12.83913333,8.068,5.142
260,2.408,9.057933333,2.789333333,0.1792,1.322666667,0.1288,0.62,2.008,0.930666667,2.112,3.098666667,0.684,2.474666667,1.88,11.81793333,13.49463333,5.291333333,3.695333333,9.961833333,15.63533333,19.55693333,24.19203333,21.38013333,53.87013333
261,24.43363333,8.367933333,22.29173333,80.49226667,91.79933333,99.68333333,100,99.94266667,99.402,99.494,98.44226667,99.338,78.556,40.43013333,31.31923333,27.15163333,22.07673333,15.89333333,12.80463333,17.14893333,21.48333333,23.78433333,28.87303333,35.48683333
262,41.27013333,52.49253333,37.84243333,61.16133333,96.0842,95.80166667,93.05973333,84.87626667,95.6115,77.734,89.88133333,87.7624,80.34613333,84.78493333,70.99023333,7.993333333,6.15,14.99883333,38.05383333,40.61493333,35.81903333,34.26373333,31.18333333,26.09463333
263,35.62273333,51.03093333,71.75403333,66.44763333,74.72883333,64.05573333,92.82226667,79.23186667,88.12773333,68.59833333,52.77813333,70.38723333,71.41233333,55.85493333,81.93533333,27.04593333,18.06913333,37.14783333,45.89013333,45.53733333,47.95653333,44.59653333,45.31893333,40.09413333
264,44.99973333,86.35586667,84.4744,84.93106667,77.82533333,99.516,99.778,99.92466667,99.43733333,99.54266667,99.20836667,96.74706667,98.65416667,96.51343333,94.31293333,64.45773333,60.73923333,80.748,78.53773333,65.38233333,62.22663333,53.97093333,58.68903333,87.1048
265,80.83933333,97.36103333,100,99.966,100,100,100,100,100,100,100,99.63333333,96.46453333,95.37243333,94.6824,40.11093333,78.20893333,82.75733333,73.80423333,68.81943333,64.98033333,62.46783333,64.55823333,76.45533333
266,95.41046667,95.2203,100,99.96933333,100,100,100,100,100,100,100,100,100,100,99.75266667,99.37333333,99.736,99.388,99.21923333,98.82803333,99.56066667,99.70533333,99.914,100
267,100,100,100,100,100,100,76.32746667,55.39893333,85.80786667,96.36673333,99.472,97.30126667,96.4428,72.93993333,23.59893333,5.342666667,2.330666667,2.482666667,2.002666667,4.446666667,3.541333333,2.861333333,3.410666667,6.686666667
268,23.14313333,35.45663333,38.88453333,15.23973333,2.829333333,7.872,18.21533333,16.34913333,12.61833333,1.610666667,0.2136,1.653333333,51.85413333,100,100,100,100,100,100,100,100,100,100,99.876
269,99.434,88.01813333,66.14613333,81.00373333,95.8071,98.3336,95.69843333,99.78133333,99.44933333,99.766,99.66933333,96.1494,90.41106667,97.0133,80.21826667,35.71333333,30.51893333,22.96253333,17.85413333,16.50393333,15.42033333,13.98453333,11.70063333,6.014666667
270,10.27233333,25.30943333,17.77673333,13.31523333,8.285133333,6.136,14.00523333,11.32113333,3.434666667,1.778666667,6.472,17.90573333,20.54593333,19.49673333,21.93053333,18.75713333,5.566666667,4.320666667,2.738666667,1.709333333,2.346666667,2.496,5.226,7.456666667
271,13.46703333,17.08013333,18.38733333,16.14273333,22.05953333,27.57443333,26.57783333,32.13463333,34.11273333,33.61443333,30.30753333,28.73713333,35.32073333,31.04743333,23.51293333,26.36643333,7.41,1.970666667,0.444,0.6376,2.242666667,6.808,15.11073333,23.67863333
272,48.88053333,71.79423333,75.85253333,81.86226667,77.53306667,71.65353333,98.3499,95.95923333,94.5357,92.5848,60.67893333,41.72373333,29.50723333,21.18233333,18.10353333,7.102,5.618,3.245333333,3.210666667,2.877333333,2.301333333,2.938666667,4.390666667,7.699333333
273,19.19573333,37.66123333,50.99733333,43.05093333,32.91983333,29.35623333,37.57063333,41.63973333,44.79813333,48.89733333,43.26933333,45.53733333,40.54773333,46.98213333,70.88973333,28.60123333,42.37893333,45.52053333,35.38113333,30.97193333,45.13413333,53.39973333,60.23673333,75.21123333
274,89.0776,99.50133333,99.72066667,99.856,99.41733333,99.12143333,99.468,96.04616667,81.5152,94.26946667,99.30616667,46.96533333,96.0516,99.622,80.76626667,42.22773333,44.15973333,44.63013333,43.08453333,48.52773333,54.76053333,49.93893333,39.00213333,19.91813333
275,59.27193333,85.11373333,96.63296667,98.17603333,97.31756667,99.93133333,100,99.926,100,99.61466667,99.52466667,99.51866667,98.61613333,95.34526667,81.64306667,25.46043333,20.39973333,21.95633333,30.83603333,40.43013333,42.41253333,44.76453333,42.19413333,47.83893333
276,68.39733333,99.984,100,100,100,100,100,100,100,100,100,99.69,100,99.982,97.0622,87.34226667,86.10013333,95.17683333,98.83346667,100,100,100,100,100
277,99.89666667,99.99266667,100,100,99.81,100,100,100,99.89666667,100,99.93666667,99.48333333,99.56066667,100,99.95666667,84.29173333,96.13853333,95.94293333,89.38813333,84.07253333,84.29173333,93.4068,96.61666667,95.55716667
278,91.30613333,98.42053333,99.66266667,100,100,100,99.84666667,100,99.42733333,95.34526667,75.59313333,60.53823333,48.47733333,24.78093333,18.55933333,16.85653333,0.821333333,0.0144,2.021333333,10.09983333,23.70883333,37.35923333,47.50293333,58.64883333
279,63.75423333,69.70383333,99.354,100,100,100,100,99.74933333,99.67866667,100,99.87333333,100,100,100,100,71.11083333,39.99333333,22.26593333,14.58483333,13.17723333,12.83913333,11.88003333,8.995833333,17.16613333
280,26.69863333,18.09493333,31.47023333,100,100,100,100,100,100,99.65933333,98.81716667,99.35733333,97.07306667,96.38846667,96.74163333,82.392,59.71413333,47.20053333,32.45173333,21.74993333,18.07773333,16.99413333,17.37253333,19.83213333
281,28.19353333,29.70353333,25.12823333,24.17693333,26.56273333,32.73863333,28.17843333,18.72273333,14.41233333,11.84553333,7.190666667,6.607333333,8.712933333,12.12153333,12.52173333,5.436,5.305333333,9.658233333,8.809533333,9.851433333,15.29133333,13.28073333,11.57643333,16.02233333
282,31.93833333,54.59253333,71.31183333,60.05583333,40.14453333,25.40003333,41.77413333,34.15803333,31.60613333,35.38113333,35.04893333,23.59893333,26.35133333,33.41813333,33.35773333,33.44833333,21.32853333,21.81013333,34.52043333,60.11613333,37.23843333,76.65626667,90.31973333,96.89376667
283,95.5137,99.458,100,100,100,100,100,100,100,100,100,99.568,99.39333333,99.756,98.42596667,78.20893333,76.87546667,94.31836667,86.64813333,74.20623333,70.30683333,72.49773333,79.7616,81.022
284,85.60693333,86.52026667,77.80706667,74.48763333,91.72626667,98.86606667,99.57533333,100,100,100,100,100,100,100,100,55.11333333,42.58053333,68.59833333,90.35626667,93.5164,94.12276667,88.73053333,90.70333333,92.29253333
285,97.21976667,100,100,100,100,100,100,100,100,100,99.36133333,96.3287,97.52946667,100,100,100,99.85933333,99.416,96.9807,91.56186667,65.12103333,50.07333333,36.55893333,37.67633333
286,49.73733333,57.48303333,72.35703333,76.72933333,81.55173333,63.09093333,44.49573333,26.95533333,10.90023333,3.821333333,0.5688,0.5584,1.626666667,6.532666667,2.64,1.986666667,0.0664,0,1.850666667,1.685333333,18.64533333,10.23093333,14.29503333,11.94213333
287,37.79713333,62.95023333,85.38773333,96.6873,96.40476667,97.21433333,99.35,99.35733333,96.49713333,85.27813333,89.66213333,95.99726667,97.65986667,97.55663333,91.85413333,91.1052,90.886,95.8071,88.54786667,86.81253333,91.94546667,92.256,94.72043333,94.98123333
288,99.39066667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,95.9864,88.49306667,95.58433333,98.90953333,97.81743333,98.91496667,97.68703333,97.26866667,96.671
289,99.98466667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,63.29193333,54.79413333,69.00033333,83.74373333,88.65746667,94.92146667,97.2089,96.35586667
290,99.56933333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.596,99.70733333,100,100,100,100,100,100,100
291,100,100,100,100,100,100,100,100,99.71733333,100,100,100,100,100,100,95.01383333,58.28703333,23.70883333,13.05303333,10.27233333,11.54193333,12.42513333,11.39703333,15.65253333
292,36.49853333,61.52313333,57.64383333,56.15643333,62.42763333,68.53803333,76.67453333,82.51986667,87.03173333,81.93533333,82.42853333,81.05853333,68.41743333,35.86433333,15.19673333,11.52813333,14.12943333,23.72393333,30.33773333,37.22333333,44.52933333,57.30213333,68.57823333,86.62986667
293,99.34,100,100,100,100,96.64383333,98.1869,99.45733333,97.20346667,99.81866667,99.85466667,99.58133333,99.846,100,99.43,96.23633333,98.51833333,94.82366667,78.62906667,52.79493333,30.70013333,15.92773333,9.133833333,5.296
294,9.637533333,8.374833333,5.286666667,3.830666667,6.756666667,16.35773333,28.96363333,29.65823333,34.35433333,51.03093333,66.28683333,91.79933333,99.792,100,100,82.19106667,70.14603333,80.748,89.242,79.4328,71.33193333,75.59313333,67.99533333,70.08573333
295,94.44333333,100,100,100,100,100,100,100,100,100,99.81333333,99.83333333,100,97.6979,80.18173333,85.36946667,37.96323333,44.10933333,53.87013333,66.64863333,72.11583333,78.2272,87.8172,95.60063333
296,100,100,100,100,100,100,100,100,100,100,100,100,99.72666667,99.884,99.78333333,77.80706667,30.89643333,13.45323333,9.423633333,8.588733333,4.358,2.776,3.442666667,13.79823333
297,21.50913333,25.12823333,24.46383333,12.90813333,30.70013333,97.80656667,99.61133333,90.4476,61.10103333,72.91983333,67.11093333,54.89493333,24.97723333,17.86273333,15.53213333,16.86513333,5.557333333,0.933333333,0,0.3976,2.258666667,7.937333333,18.18093333,28.97873333
298,58.46793333,90.95906667,100,100,100,100,100,100,99.84133333,99.66666667,99.82333333,99.792,99.71933333,99.572,99.51333333,93.69906667,64.81953333,63.69393333,58.80963333,75.72466667,68.05563333,64.35723333,76.5832,95.24746667
299,99.45866667,100,100,100,100,100,100,100,100,99.62066667,99.334,100,100,100,100,94.67153333,95.0247,90.35626667,82.392,70.86963333,63.07083333,55.83483333,47.97333333,40.86693333
300,64.27683333,65.42253333,48.39333333,38.34073333,45.30213333,24.72053333,21.19093333,15.38593333,11.32113333,5.804666667,1.130666667,0.3456,1.037333333,2.666666667,3.290666667,5.286666667,3.480666667,9.423633333,14.08803333,15.01953333,17.54453333,21.12213333,24.05613333,30.14143333
301,59.45283333,93.86346667,98.73566667,100,100,100,100,100,95.7582,99.82866667,100,100,100,100,100,99.556,97.40993333,98.00216667,98.5781,99.84866667,99.95333333,99.618,99.90266667,99.03993333
302,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.2847,80.0904,93.95976667,87.74413333,69.58323333,50.72853333,35.09423333,27.52913333,41.18613333
303,93.77213333,99.408,94.93776667,49.73733333,23.02273333,4.367333333,24.04103333,33.90133333,100,100,100,99.92333333,97.0622,96.87203333,94.2912,66.36723333,40.85013333,20.10733333,8.795733333,3.854,2.512,3.042666667,9.292533333,19.60853333
304,57.78453333,84.3648,97.1274,98.0076,99.846,100,100,100,100,100,100,100,100,100,100,100,94.45963333,98.58353333,99.606,99.90266667,99.948,99.90066667,99.78533333,99.08883333
305,99.65533333,100,100,100,100,100,100,99.02906667,96.9807,94.93233333,85.3512,44.41173333,35.80393333,51.11493333,22.21433333,14.99193333,6.644666667,6.598,2.04,2.298666667,8.072666667,27.63483333,56.57853333,43.01733333
306,46.71333333,78.59253333,67.61343333,71.65353333,100,95.86143333,89.38813333,95.38873333,99.279,88.8036,85.36946667,81.86226667,48.52773333,20.17613333,8.954433333,12.95643333,15.66973333,61.48293333,20.72653333,7.680666667,4.936666667,24.10143333,83.8716,93.49813333
307,90.68506667,98.1543,99.55466667,91.68973333,85.3512,95.1551,99.354,96.43193333,91.34266667,87.57973333,97.18173333,87.57973333,88.94973333,95.23116667,88.89493333,82.64773333,69.50283333,40.78293333,27.75563333,27.60463333,25.15843333,23.75413333,25.24903333,36.09083333
308,34.64123333,33.43323333,25.85303333,32.78393333,35.36603333,41.80773333,43.89093333,31.69673333,33.73523333,40.76613333,30.38303333,19.30753333,18.52493333,21.13073333,20.63193333,18.22393333,11.38323333,10.16883333,12.87363333,12.92883333,18.10353333,12.55623333,11.12793333,22.83353333
309,48.61173333,37.08743333,45.55413333,53.23173333,44.93253333,46.73013333,49.33413333,47.58693333,44.98293333,40.31253333,31.12293333,21.82733333,18.70553333,27.66503333,24.70543333,26.66843333,24.64503333,29.06933333,25.43023333,30.48873333,25.32453333,20.21913333,17.79393333,32.78393333
310,26.62313333,61.18143333,60.41763333,86.31933333,98.04563333,96.09506667,96.00813333,70.26663333,45.50373333,67.07073333,95.1225,91.58013333,77.6244,88.34693333,53.36613333,78.79346667,54.27333333,67.91493333,56.37753333,33.56913333,18.91193333,11.31423333,12.33543333,13.03233333
311,22.54973333,41.60613333,59.59353333,38.18973333,30.05083333,21.68973333,16.51253333,12.92193333,8.995833333,1.290666667,0.532,2.938666667,6.952666667,14.43993333,20.84693333,28.57103333,20.42553333,20.62333333,17.93153333,19.08393333,16.03953333,19.27313333,20.10733333,30.27733333
312,56.92023333,95.73103333,98.09996667,99.418,97.3719,95.93206667,96.67643333,99.05623333,94.38356667,95.6604,99.53466667,100,99.826,99.32246667,98.17603333,98.24123333,98.4477,97.24693333,98.40423333,96.40476667,95.42676667,91.03213333,88.82186667,80.4192
313,86.62986667,95.21486667,94.3727,91.96373333,83.9812,93.9,93.26066667,86.86733333,76.05346667,72.77913333,66.34713333,57.18153333,51.13173333,46.00773333,35.80393333,23.29793333,6.971333333,4.47,3.12,3.365333333,3.072,2.312,2.682666667,5.664666667
314,13.75683333,17.09733333,14.74353333,11.72133333,11.99733333,13.20483333,18.18953333,28.25393333,25.97383333,28.58613333,41.69013333,45.73893333,87.56146667,81.69786667,45.95733333,51.13173333,20.27933333,30.42833333,30.18673333,29.88473333,26.10973333,26.42683333,22.41213333,23.57313333
315,43.94133333,49.30053333,49.61973333,51.75333333,67.89483333,91.5984,99.338,100,100,99.56466667,90.37453333,77.71573333,65.00043333,47.40213333,71.35203333,53.70213333,42.88293333,53.45013333,56.27703333,51.56853333,45.25173333,44.22693333,41.72373333,46.00773333
316,71.43243333,84.05426667,83.06786667,78.46466667,63.89493333,57.10113333,59.21163333,53.73573333,45.23493333,32.79903333,20.09873333,12.40443333,7.699333333,5.412666667,3.658,1.672,0,0,0,0.3872,0.978666667,3.016,6.514,12.49413333
317,22.65293333,36.31733333,48.12453333,72.47763333,92.49346667,99.60933333,100,100,100,100,100,100,100,100,100,85.47906667,49.19973333,60.25683333,76.21786667,80.98546667,58.82973333,50.00613333,37.66123333,37.61593333
318,34.52043333,28.07273333,32.55743333,41.21973333,25.33963333,38.43133333,53.43333333,52.64373333,83.17746667,90.064,86.1184,94.37813333,99.57066667,99.424,97.4045,88.93146667,28.61633333,10.92093333,7.330666667,3.365333333,2.466666667,5.062666667,10.04463333,14.23293333
319,22.35193333,81.57,98.18146667,84.34653333,88.32866667,97.36646667,99.534,100,99.65333333,88.40173333,80.89413333,82.64773333,84.94933333,55.75443333,35.45663333,41.06853333,53.55093333,16.45233333,9.727233333,5.076666667,2.021333333,2.498666667,5.044,15.05913333
320,24.88663333,22.38633333,30.29243333,30.62463333,38.65783333,50.94693333,74.74893333,81.6796,90.81293333,95.45393333,94.57916667,94.93776667,95.85056667,99.594,100,100,91.68973333,85.44253333,95.68213333,97.13283333,96.85573333,98.14343333,98.1054,99.622
321,100,100,100,100,100,100,100,100,100,100,99.69,99.27356667,99.1812,99.94266667,100,100,100,99.87333333,100,100,100,100,100,99.83733333
322,100,100,100,100,100,100,100,100,100,99.99533333,100,100,100,100,100,99.454,100,100,99.78266667,97.31756667,94.13906667,84.8032,72.05553333,61.18143333
323,77.93493333,76.43706667,76.18133333,75.66986667,54.94533333,40.85013333,26.94023333,19.34193333,12.15603333,3.49,0.848,0.5768,2.632,5.114,16.29753333,38.96853333,23.60753333,45.99093333,67.13103333,79.67026667,84.1456,91.78106667,94.67153333,95.99183333
324,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.67046667,97.4697,84.76666667,70.60833333,61.64373333,56.79963333,56.96043333,69.90483333
325,92.73093333,99.52733333,99.42933333,98.2521,99.59066667,100,100,100,100,100,100,100,100,100,99.52466667,99.82266667,99.53933333,36.70993333,33.75033333,17.98313333,15.49773333,24.35813333,51.45093333,94.06843333
326,98.81716667,99.726,99.91133333,99.80533333,100,100,93.92716667,100,100,100,100,100,100,100,100,100,100,100,100,99.62666667,94.51396667,89.04106667,96.16026667,100
327,100,99.73733333,97.31756667,92.53,99.41333333,100,100,100,100,99.72333333,99.76866667,99.85,99.892,99.85133333,99.764,94.03583333,32.24033333,16.47813333,5.599333333,0.5168,1.344,9.471933333,22.17993333,36.25693333
328,58.50813333,86.90386667,99.558,100,100,100,100,100,100,100,100,100,100,100,100,100,71.23143333,74.04543333,85.1868,91.96373333,90.04573333,96.95896667,94.77476667,92.38386667
329,99.48,100,100,99.96933333,98.36076667,98.20863333,96.92093333,94.45963333,92.51173333,95.44306667,95.4485,91.0504,75.01023333,51.92133333,30.62463333,16.90813333,1.498666667,1.682666667,1.781333333,2.338666667,2.152,2.816,3.402666667,6.971333333
